token,n,unique_ids,unique_authors
bg1718,3,3,1
birch,3,2,2
boreholedilution.csv,3,1,1
bw,3,3,1
c14,3,3,3
camp,3,2,2
campos,3,3,1
canopy.csv,3,1,1
cas,3,1,1
catchment,3,1,1
cfsr,3,1,1
cmp,3,3,1
cnvqc,3,1,1
colorregions,3,1,1
conductivity.csv,3,3,1
connectivity,3,1,1
core1,3,2,2
core10spiral,3,1,1
core11core12traverse,3,1,1
core11spiral,3,1,1
core12spure,3,1,1
core15spiral,3,1,1
core16spiral,3,1,1
core16summittraverse2,3,1,1
core2,3,2,2
core8spurw,3,1,1
core9core10traverse1,3,1,1
core9spure,3,1,1
corr.csv,3,3,1
countsummary.csv,3,1,1
creek,3,2,2
cwd,3,2,2
datecut.csv,3,1,1
dboregionscolor,3,1,1
depths.csv,3,1,1
df003,3,1,1
dhw,3,3,1
druffel,3,3,1
dtlb,3,2,2
ec,3,2,2
ecosystem,3,2,2
enspctl16,3,1,1
enspctl5,3,1,1
enspctl50,3,1,1
enspctl84,3,1,1
enspctl95,3,1,1
era5,3,1,1
erai,3,1,1
expburn,3,3,1
experimental,3,2,2
ext,3,1,1
extensive,3,1,1
fcw,3,1,1
federov,3,1,1
finedead,3,1,1
finelive,3,1,1
fiord,3,3,1
foliar,3,3,3
frost,3,1,1
g600m,3,1,1
g9000m,3,1,1
gdb.rar,3,2,2
gisp2b,3,2,2
glacier,3,2,2
gr,3,1,1
gro,3,2,2
growth,3,3,3
gt125,3,1,1
height,3,3,3
hi.nc,3,1,1
hour,3,3,1
imnaviat,3,3,2
inigok,3,2,2
jra55,3,1,1
khromov,3,1,1
kotzebue,3,3,2
kup,3,1,1
kzb,3,3,1
lai,3,2,2
laser,3,1,1
lemming,3,1,1
lomo09,3,1,1
marshall,3,1,1
measurements,3,2,2
merged.csv,3,1,1
merra,3,1,1
met.csv,3,2,2
meteo.csv,3,1,1
mjolnir,3,3,1
mmwatchdata,3,1,1
moisture,3,3,2
mossdimensions.csv,3,1,1
mt.txt,3,1,1
nabos,3,1,1
negis,3,1,1
nicegain,3,1,1
nicelose,3,1,1
nl,3,1,1
noaa.rwl,3,3,1
northern,3,3,3
nsf.csv,3,2,2
nsfadc,3,3,1
oa3,3,1,1
occasional,3,3,1
oksgain,3,1,1
okslose,3,1,1
os,3,1,1
oxygen,3,1,1
pamir,3,1,1
passive,3,1,1
plot,3,3,3
pumpwell,3,1,1
r1,3,1,1
radar,3,1,1
radiation,3,2,2
rates,3,2,2
rbr,3,2,2
recap,3,2,1
recruit,3,1,1
regions.csv,3,1,1
reindeer,3,2,2
releve,3,1,1
res,3,1,1
results.csv,3,2,2
rev01,3,1,1
ru13,3,1,1
runoff,3,3,3
rusalca,3,1,1
s1,3,3,3
sampling,3,3,3
scass,3,1,1
sf6,3,2,2
shapefile.zip,3,3,3
shorebird,3,1,1
simplified.csv,3,1,1
smtceilx1,3,3,1
snowpack,3,1,1
ss,3,1,1
stable,3,2,2
stations.csv,3,1,1
stem,3,1,1
stninfo,3,3,1
suicide,3,1,1
suna,3,1,1
survey,3,2,2
surveys.csv,3,2,2
tables,3,2,1
tdr,3,1,1
tedesco,3,1,1
temperatures.csv,3,1,1
tes,3,1,1
time,3,2,2
tndr.txt,3,3,1
totals.csv,3,1,1
u33,3,1,1
u37,3,1,1
u43,3,1,1
u49,3,2,2
u50,3,2,2
u61,3,1,1
u68,3,1,1
uci,3,2,2
understory.csv,3,1,1
us30,3,1,1
us33,3,1,1
us38,3,1,1
us40,3,1,1
us42,3,1,1
us60,3,1,1
usgs,3,1,1
wain,3,1,1
water.csv,3,3,3
weather,3,1,1
wgs84,3,2,2
woody,3,2,2
wtd,3,2,2
wx1,3,1,1
xlinebb,3,1,1
xliner,3,1,1
yd,3,1,1
000100,2,2,1
0058,2,1,1
0059,2,2,1
0060,2,2,1
0061,2,1,1
0063,2,2,1
0064,2,2,1
0065,2,2,1
023,2,2,2
034,2,2,2
035,2,2,2
05301avg.cnv,2,2,2
05401avg.cnv,2,2,2
05501avg.cnv,2,2,2
05601avg.cnv,2,2,2
05701avg.cnv,2,2,2
05801avg.cnv,2,2,2
05901avg.cnv,2,2,2
06001avg.cnv,2,2,2
06101avg.cnv,2,2,2
0617,2,2,1
076,2,2,2
077,2,2,2
078,2,2,2
079,2,2,2
080,2,2,2
083,2,2,2
088,2,2,2
089,2,2,2
090,2,2,2
091,2,2,2
0918,2,2,1
092,2,2,2
094,2,2,2
095,2,2,2
097,2,2,2
099,2,2,2
09snw3,2,1,1
100,2,2,2
121418,2,1,1
12snw3,2,1,1
150731,2,2,1
160805,2,1,1
17core15spurw2,2,1,1
190723,2,1,1
190730,2,1,1
190802,2,1,1
190810,2,1,1
1961,2,2,2
1964,2,2,2
1967,2,2,2
1968,2,2,2
1969,2,2,2
1982,2,2,2
1min.csv,2,1,1
20080302,2,1,1
20110406,2,1,1
20110608,2,1,1
20110629.000000,2,2,1
20120426,2,1,1
20120524,2,1,1
20120524.000000,2,2,1
20120525,2,1,1
20120526,2,1,1
20120527.000000,2,2,1
20120527022,2,1,1
20120529,2,1,1
20120529.000000,2,2,1
20120530.000000,2,2,1
20120531.000000,2,2,1
20120601.000000,2,2,1
20120602.000000,2,2,1
20120606.000000,2,2,1
20120607.000000,2,2,1
20120608.000000,2,2,1
20120609.000000,2,2,1
20120610.000000,2,2,1
20120611.000000,2,2,1
20120612.000000,2,2,1
20120613.000000,2,2,1
20120614.000000,2,2,1
20120615.000000,2,2,1
20120616.000000,2,2,1
20120617.000000,2,2,1
20120618.000000,2,2,1
20120619.000000,2,2,1
20120620.000000,2,2,1
20120621.000000,2,2,1
20120626.000000,2,2,1
20120627.000000,2,2,1
20120630.000000,2,2,1
20120703.000000,2,2,1
20120704.000000,2,2,1
20120706.000000,2,2,1
20120707.000000,2,2,1
20120708.000000,2,2,1
20120709.000000,2,2,1
20120710.000000,2,2,1
20120711.000000,2,2,1
20120712.000000,2,2,1
20120713.000000,2,2,1
20120714.000000,2,2,1
20120715.000000,2,2,1
20120716.000000,2,2,1
20120719.000000,2,2,1
20120720.000000,2,2,1
20120721.000000,2,2,1
20120722.000000,2,2,1
20120725.000000,2,2,1
20120726.000000,2,2,1
20120727.000000,2,2,1
20120728.000000,2,2,1
20120729.000000,2,2,1
20120730.000000,2,2,1
20120731.000000,2,2,1
20120801.000000,2,2,1
20120802.000000,2,2,1
20120803.000000,2,2,1
20120804.000000,2,2,1
20130212.000000,2,2,1
20130213.000000,2,2,1
20130214.000000,2,2,1
20130215.000000,2,2,1
20130220.000000,2,2,1
20130221.000000,2,2,1
20130222.000000,2,2,1
20130223.000000,2,2,1
20130225.000000,2,2,1
20130226.000000,2,2,1
20130228.000000,2,2,1
20130301.000000,2,2,1
20130302.000000,2,2,1
20130303.000000,2,2,1
20130315.000000,2,2,1
20130317.000000,2,2,1
20130326.000001,2,2,1
20130327.000000,2,2,1
20130329.000000,2,2,1
20130331.000000,2,2,1
20130401.000000,2,2,1
20130402.000000,2,2,1
20130403.000000,2,2,1
20130408.000000,2,2,1
20130409.000000,2,2,1
20130414.000000,2,2,1
20130417.000000,2,2,1
20130418.000000,2,2,1
20130420.000000,2,2,1
20130422.000000,2,2,1
20130426.000000,2,2,1
20130428.000000,2,2,1
20130429.000000,2,2,1
20130430,2,1,1
20130430.000000,2,2,1
20130501.000000,2,2,1
20130502.000000,2,2,1
20130504.000000,2,2,1
20130505.000000,2,2,1
20130506.000000,2,2,1
20130507.000000,2,2,1
20130509.000000,2,2,1
20130512,2,1,1
20130518.000000,2,2,1
20130519.000000,2,2,1
20130520.142835,2,2,1
20130521.000000,2,2,1
20130522.000000,2,2,1
20130524.000000,2,2,1
20130525.000000,2,2,1
20130526.000000,2,2,1
20130527.000000,2,2,1
20130528.022025,2,2,1
20130529.000000,2,2,1
20130605,2,1,1
20130609.000001,2,2,1
20130614.000000,2,2,1
20130619.000000,2,2,1
20130620.000000,2,2,1
20130622,2,1,1
20130624.000000,2,2,1
20130625.000000,2,2,1
20130626.000000,2,2,1
20130627.000000,2,2,1
20130630.000000,2,2,1
20130701.000000,2,2,1
20130702.000000,2,2,1
20130703.000000,2,2,1
20130704.000000,2,2,1
20130705.000000,2,2,1
20130706.000000,2,2,1
20130707,2,1,1
20130708.000000,2,2,1
20130710.000000,2,2,1
20130715.000000,2,2,1
20130716.000000,2,2,1
20130717.000000,2,2,1
20130718.000000,2,2,1
20130721.001859,2,2,1
20130722.001900,2,2,1
20130724.000000,2,2,1
20130725,2,1,1
20130727.000000,2,2,1
20130728.000000,2,2,1
20130729.000000,2,2,1
20130730.000000,2,2,1
20130731.000000,2,2,1
20130803.000000,2,2,1
20130804.000000,2,2,1
20130806.000000,2,2,1
20130807.000000,2,2,1
20130808.000000,2,2,1
20130809.000000,2,2,1
20130810.000000,2,2,1
20130811.000000,2,2,1
20130812.000000,2,2,1
20130813.001908,2,2,1
20130814.000000,2,2,1
20130816.000000,2,2,1
20130817.000000,2,2,1
20130818.000000,2,2,1
20130820.000000,2,2,1
20130821.000000,2,2,1
20130822.000000,2,2,1
20130823.000000,2,2,1
20130824.000000,2,2,1
20130825.000000,2,2,1
20130828.000000,2,2,1
20130829.000000,2,2,1
20130830.000000,2,2,1
20130831.000000,2,2,1
20130901.000000,2,2,1
20130902.000000,2,2,1
20130903.000000,2,2,1
20130904.000000,2,2,1
20130905.000000,2,2,1
20130906.000000,2,2,1
20130907.000000,2,2,1
20130908.000000,2,2,1
20130910.000000,2,2,1
20130912.000000,2,2,1
20130913.000000,2,2,1
20130914.000000,2,2,1
20130915.000000,2,2,1
20130916.000000,2,2,1
20130917.000000,2,2,1
20130920.000000,2,2,1
20130921.000000,2,2,1
20130922.000000,2,2,1
20130923.000000,2,2,1
20130924.000000,2,2,1
20130925.000000,2,2,1
20130926.000000,2,2,1
20130927.000000,2,2,1
20130928.000000,2,2,1
20130929.000000,2,2,1
20130930.000000,2,2,1
20131001.000000,2,2,1
20131002.000000,2,2,1
20131003.000000,2,2,1
20131004.000000,2,2,1
20131005.000000,2,2,1
20131006.000000,2,2,1
20131007.000000,2,2,1
20131008.000000,2,2,1
20131009.000000,2,2,1
20131010.000000,2,2,1
20131011.000000,2,2,1
20131015.000000,2,2,1
20131016.000000,2,2,1
20131017.000000,2,2,1
20131018.000000,2,2,1
20131022.000000,2,2,1
20131023.000000,2,2,1
20131024.000000,2,2,1
20131025.000000,2,2,1
20131026.000000,2,2,1
20131027.000000,2,2,1
20131029.000000,2,2,1
20131030.000000,2,2,1
20131031.000000,2,2,1
20131101.000000,2,2,1
20131102.000000,2,2,1
20131103.000000,2,2,1
20131104.000000,2,2,1
20131105.000000,2,2,1
20131106.000000,2,2,1
20131107.000000,2,2,1
20131108.000000,2,2,1
20131109.000000,2,2,1
20131110.000000,2,2,1
20131111.000000,2,2,1
20131112.000000,2,2,1
20131113.000000,2,2,1
20131114.000000,2,2,1
20131115.000000,2,2,1
20131120.120001,2,2,1
20131124.000000,2,2,1
20131127.000000,2,2,1
20131202.000000,2,2,1
20131203.000000,2,2,1
20131205.000837,2,2,1
20131206.000000,2,2,1
20131212.000000,2,2,1
20131215.010014,2,2,1
20131225.000000,2,2,1
20131228.000000,2,2,1
20131229.000000,2,2,1
2013to2015,2,1,1
20140102.004528,2,2,1
20140103.000000,2,2,1
20140107.000000,2,2,1
20140113.004533,2,2,1
20140119.060000,2,2,1
20140208.000000,2,2,1
20140215.000000,2,2,1
20140216.000000,2,2,1
20140218.000000,2,2,1
20140220.000000,2,2,1
20140223.000000,2,2,1
20140224.000000,2,2,1
20140225.000000,2,2,1
20140228.000000,2,2,1
20140301.000000,2,2,1
20140304.000000,2,2,1
20140305.000000,2,2,1
20140306.000000,2,2,1
20140307.000000,2,2,1
20140308.000000,2,2,1
20140309.000000,2,2,1
20140310.000000,2,2,1
20140311.000000,2,2,1
20140312.000000,2,2,1
20140314.000000,2,2,1
20140315.000000,2,2,1
20140316.000000,2,2,1
20140319.000000,2,2,1
20140320.000000,2,2,1
20140321.000000,2,2,1
20140322.000000,2,2,1
20140323.000000,2,2,1
20140324.000000,2,2,1
20140326.000000,2,2,1
20140330.000000,2,2,1
20140331.034358,2,2,1
20140401.000000,2,2,1
20140402.000000,2,2,1
20140403.000000,2,2,1
20140404.000000,2,2,1
20140405.000000,2,2,1
20140406.000000,2,2,1
20140408.000000,2,2,1
20140409.000000,2,2,1
20140410.000000,2,2,1
20140411.000000,2,2,1
20140416.000000,2,2,1
20140417.000000,2,2,1
20140418.000000,2,2,1
20140419.000000,2,2,1
20140420.000000,2,2,1
20140421.000000,2,2,1
20140422.000000,2,2,1
20140424.000000,2,2,1
20140425.000000,2,2,1
20140426.000000,2,2,1
20140428.000000,2,2,1
20140430.000000,2,2,1
20140502.000000,2,2,1
20140503.000000,2,2,1
20140504.000000,2,2,1
20140505.000000,2,2,1
20140508.000000,2,2,1
20140512.000000,2,2,1
20140513.000000,2,2,1
20140514.000000,2,2,1
20140515.000000,2,2,1
20140517.000000,2,2,1
20140518.004731,2,2,1
20140523.000000,2,2,1
20140524.000000,2,2,1
20140525.000000,2,2,1
20140526.000000,2,2,1
20140527.000000,2,2,1
20140528.000000,2,2,1
20140529.000000,2,2,1
20140530.000000,2,2,1
20140531.000000,2,2,1
20140601.000000,2,2,1
20140602.000000,2,2,1
20140603.000000,2,2,1
20140604.000000,2,2,1
20140605.000000,2,2,1
20140607.000000,2,2,1
20140608.000000,2,2,1
20140609.000000,2,2,1
20140610.000000,2,2,1
20140613,2,1,1
20140616,2,2,2
20140616.000000,2,2,1
20140617.000000,2,2,1
20140618.000000,2,2,1
20140619.000000,2,2,1
20140620.000000,2,2,1
20140621.000000,2,2,1
20140622.000000,2,2,1
20140623.000000,2,2,1
20140624.000000,2,2,1
20140625,2,2,2
20140625.000000,2,2,1
20140626.000000,2,2,1
20140627.000000,2,2,1
20140628.000000,2,2,1
20140629.000000,2,2,1
20140630.000000,2,2,1
20140731,2,2,2
20150611,2,1,1
20160519,2,1,1
20170506xx00a,2,1,1
20170507xx00a,2,1,1
20170508xx00a,2,1,1
20170509xx00a,2,1,1
20170522xx00a,2,1,1
20170618xx00a,2,1,1
20170619xx00a,2,1,1
20171231,2,2,1
20180608,2,2,1
20181126,2,2,1
20190812,2,1,1
203,2,2,1
402,2,2,1
5cm.tif,2,2,1
5tm,2,1,1
60min,2,1,1
67roll2,2,2,1
67roll4,2,2,1
860,2,1,1
a.dat,2,2,2
a1.20130101.000000,2,2,1
a1.20140101.000000,2,2,1
a1.20150101.000000,2,2,1
a1.20160101.000000,2,2,1
a1.20170101.000000,2,2,1
a1.20170117.000000,2,2,1
access,2,1,1
acz,2,1,1
aggie,2,2,1
airport,2,2,2
all.txt,2,1,1
alldata,2,2,1
april2015,2,1,1
archive.csv,2,2,2
aufeis,2,1,1
august2017,2,1,1
aw,2,2,1
aydinetaljgr2007,2,1,1
azimuth.csv,2,1,1
b01901avg.cnv,2,2,1
b1.20110101.000307,2,1,1
b1.20110701.000314,2,1,1
bacteria,2,1,1
banding.csv,2,1,1
baseflow,2,2,2
bd,2,2,2
beaufortgyre,2,1,1
beaver,2,2,1
benedict,2,1,1
biolbull.csv,2,1,1
black,2,2,2
blanquet,2,1,1
boulderpatch,2,1,1
braun,2,1,1
bruncin.csv,2,2,1
budget.csv,2,1,1
buoy14,2,1,1
c01801avg.cnv,2,2,1
ca.csv,2,2,2
cah,2,1,1
calon,2,2,2
camden,2,1,1
campbell,2,1,1
canesm5,2,1,1
car,2,1,1
cebp,2,2,2
characteristics.csv,2,2,2
chb,2,1,1
cheat,2,1,1
chlorophyll,2,1,1
chyp,2,1,1
cims.csv,2,1,1
ciss2,2,1,1
cl1,2,1,1
clake,2,1,1
clows,2,1,1
cm2,2,1,1
cm6,2,1,1
cm6a,2,1,1
coldfoot,2,2,2
comparison,2,1,1
composition,2,1,1
concatenated,2,1,1
concentration,2,1,1
conifer,2,1,1
content,2,2,2
content.csv,2,2,2
continuous.csv,2,2,1
core14spiral,2,1,1
core3,2,1,1
core4,2,1,1
core5,2,1,1
core6,2,1,1
core7,2,1,1
cores,2,2,2
count,2,2,2
count1969,2,1,1
crumpetal2020,2,1,1
cs17,2,1,1
cs8r,2,1,1
csm2,2,1,1
ct,2,1,1
ctd1,2,2,1
ctd10,2,2,1
ctd100,2,2,1
ctd101,2,2,1
ctd102,2,2,1
ctd103,2,2,1
ctd104,2,2,1
ctd105,2,2,1
ctd106,2,2,1
ctd107,2,2,1
ctd108,2,2,1
ctd109,2,2,1
ctd11,2,2,1
ctd110,2,2,1
ctd111,2,2,1
ctd112,2,2,1
ctd113,2,2,1
ctd114,2,2,1
ctd115,2,2,1
ctd116,2,2,1
ctd117,2,2,1
ctd118,2,2,1
ctd119,2,2,1
ctd12,2,2,1
ctd120,2,2,1
ctd121,2,2,1
ctd122,2,2,1
ctd123,2,2,1
ctd124,2,2,1
ctd125,2,2,1
ctd126,2,2,1
ctd127,2,2,1
ctd128,2,2,1
ctd129,2,2,1
ctd13,2,2,1
ctd130,2,2,1
ctd131,2,2,1
ctd132,2,2,1
ctd133,2,2,1
ctd134,2,2,1
ctd135,2,2,1
ctd136,2,2,1
ctd137,2,2,1
ctd138,2,2,1
ctd139,2,2,1
ctd14,2,2,1
ctd140,2,2,1
ctd141,2,2,1
ctd142,2,2,1
ctd143,2,2,1
ctd144,2,2,1
ctd145,2,2,1
ctd146,2,2,1
ctd147,2,2,1
ctd148,2,2,1
ctd149,2,2,1
ctd15,2,2,1
ctd150,2,2,1
ctd151,2,2,1
ctd152,2,2,1
ctd16,2,2,1
ctd17,2,2,1
ctd18,2,2,1
ctd19,2,2,1
ctd2,2,2,1
ctd20,2,2,1
ctd21,2,2,1
ctd22,2,2,1
ctd23,2,2,1
ctd24,2,2,1
ctd25,2,2,1
ctd26,2,2,1
ctd27,2,2,1
ctd28,2,2,1
ctd29,2,2,1
ctd3,2,2,1
ctd30,2,2,1
ctd31,2,2,1
ctd32,2,2,1
ctd33,2,2,1
ctd34,2,2,1
ctd35,2,2,1
ctd36,2,2,1
ctd37,2,2,1
ctd38,2,2,1
ctd39,2,2,1
ctd4,2,2,1
ctd40,2,2,1
ctd41,2,2,1
ctd42,2,2,1
ctd43,2,2,1
ctd44,2,2,1
ctd45,2,2,1
ctd46,2,2,1
ctd47,2,2,1
ctd48,2,2,1
ctd49,2,2,1
ctd5,2,2,1
ctd50,2,2,1
ctd51,2,2,1
ctd52,2,2,1
ctd53,2,2,1
ctd54,2,2,1
ctd55,2,2,1
ctd56,2,2,1
ctd57,2,2,1
ctd58,2,2,1
ctd59,2,2,1
ctd6,2,2,1
ctd60,2,2,1
ctd61,2,2,1
ctd62,2,2,1
ctd63,2,2,1
ctd64,2,2,1
ctd65,2,2,1
ctd66,2,2,1
ctd67,2,2,1
ctd68,2,2,1
ctd69,2,2,1
ctd7,2,2,1
ctd70,2,2,1
ctd71,2,2,1
ctd72,2,2,1
ctd73,2,2,1
ctd74,2,2,1
ctd75,2,2,1
ctd76,2,2,1
ctd77,2,2,1
ctd78,2,2,1
ctd79,2,2,1
ctd8,2,2,1
ctd80,2,2,1
ctd81,2,2,1
ctd82,2,2,1
ctd83,2,2,1
ctd84,2,2,1
ctd85,2,2,1
ctd86,2,2,1
ctd87,2,2,1
ctd88,2,2,1
ctd89,2,2,1
ctd9,2,2,1
ctd90,2,2,1
ctd91,2,2,1
ctd92,2,2,1
ctd93,2,2,1
ctd94,2,2,1
ctd95,2,2,1
ctd96,2,2,1
ctd97,2,2,1
ctd98,2,2,1
ctd99,2,2,1
cumberlandp,2,1,1
cwood,2,1,1
d01701avg.cnv,2,2,1
dalton,2,2,2
dams,2,2,1
data.tsv,2,2,2
datasets,2,1,1
dates.csv,2,2,2
daugaardjensen,2,1,1
dbo.txt,2,2,1
decagon,2,1,1
definition,2,2,2
deltao2toar,2,2,1
denali,2,1,1
destination,2,1,1
df001,2,1,1
diatoms,2,2,2
dic,2,2,1
dietrich,2,2,1
disko2015,2,1,1
doc,2,2,1
domain,2,2,2
downcore,2,1,1
dry,2,2,1
drypehr,2,2,2
dsa,2,1,1
e.vaginatum,2,1,1
e02101avg.cnv,2,2,1
earth3,2,1,1
eastern,2,2,1
effort.csv,2,2,2
elevation,2,2,2
elodea,2,1,1
energy,2,1,1
env,2,1,1
envirhrly,2,1,1
enviro,2,1,1
enviro.csv,2,1,1
equilibrium,2,1,1
equivalent,2,2,2
esm1,2,1,1
estuary,2,2,1
evrt1980,2,2,1
exchange,2,2,2
export,2,2,2
f02201avg.cnv,2,2,1
farmstead,2,1,1
fbd,2,1,1
feb.csv,2,1,1
fetch,2,1,1
field,2,1,1
file,2,2,1
fine,2,1,1
fishscape,2,2,1
flow,2,1,1
flx,2,1,1
forest,2,1,1
forr.csv,2,1,1
friedman2012,2,1,1
ftp,2,1,1
fuel,2,1,1
g02301avg.cnv,2,2,1
g08,2,1,1
garden,2,2,2
gasses,2,2,1
gc2015,2,1,1
gem,2,2,1
geojson,2,1,1
gert,2,2,1
ghaas,2,2,2
gi,2,1,1
glacial,2,1,1
glucose,2,2,1
gmp343,2,1,1
greeenland,2,1,1
greenland.csv,2,2,2
gtc08,2,1,1
gtc09,2,1,1
gtc10,2,1,1
gtc11,2,1,1
gtc12,2,1,1
gtc13,2,1,1
gtc14,2,1,1
gtc15,2,1,1
gtc16,2,1,1
h02401avg.cnv,2,2,1
haroldmoltke,2,1,1
hba,2,2,1
hdr,2,2,1
headless.csv,2,2,1
healy2017,2,2,1
height.csv,2,1,1
heimdal,2,1,1
helheim,2,1,1
hg.csv,2,1,1
highway,2,2,2
hly02,2,2,2
hly1103,2,2,1
hly1702,2,1,1
hunter,2,2,2
hv1,2,1,1
ibp,2,1,1
icecoretracegasdata,2,1,1
icpms,2,1,1
igdlugdlip,2,1,1
ignition,2,2,2
iii,2,1,1
iliamna,2,1,1
imat,2,1,1
imnt,2,1,1
imoss,2,1,1
inc20,2,1,1
inc30,2,1,1
inc40,2,1,1
inclination.csv,2,1,1
info.csv,2,2,2
information.csv,2,2,2
infra,2,1,1
ingia,2,1,1
ini,2,1,1
invertebrate,2,1,1
io1,2,1,1
ion,2,2,2
ipg,2,1,1
ipr,2,1,1
ipsl,2,1,1
irid.csv,2,2,1
ishrb,2,1,1
jakobshavn,2,1,1
jan.csv,2,1,1
jones,2,2,1
july2018,2,1,1
june.csv,2,1,1
juneaug,2,1,1
jwacs,2,1,1
kadko,2,1,1
kangerdlugssuaq,2,1,1
kb,2,1,1
kogebugt,2,1,1
kongoscar,2,1,1
krause,2,2,2
kvile2019,2,1,1
l129ff,2,1,1
lab,2,1,1
lability,2,2,1
laboratory,2,2,1
lakewater,2,2,1
landscape,2,1,1
lapa,2,1,1
larix,2,2,2
lasez,2,1,1
ldocdata,2,2,1
levels.csv,2,1,1
line08,2,1,1
lline1,2,1,1
lm,2,1,1
location,2,2,2
location.csv,2,2,2
locationcodes,2,2,1
lomas,2,2,2
loring,2,1,1
loss,2,2,2
lowell,2,1,1
ltoc,2,2,1
lysimeter.csv,2,2,2
m2,2,2,1
maggadan,2,1,1
main,2,1,1
major,2,2,2
mar.csv,2,1,1
mask,2,1,1
master,2,2,2
matter,2,1,1
max,2,1,1
may.csv,2,1,1
meltlayerdata,2,1,1
meta,2,2,2
meter,2,2,2
mgca.csv,2,2,1
microbial,2,2,2
midgard,2,1,1
min,2,1,1
mineralogy.csv,2,1,1
mm,2,1,1
mmol,2,1,1
mmp,2,2,2
modelled,2,2,2
moderate,2,1,1
monthly,2,1,1
moss,2,2,2
mri,2,1,1
n2o,2,2,2
navsnc,2,1,1
nh4,2,1,1
niagara,2,1,1
nline1,2,1,1
nmtn,2,1,1
norseman2,2,1,1
nox,2,1,1
nr01mu,2,1,1
nr02mu,2,1,1
nr03mu,2,1,1
nr04mu,2,1,1
nr05mu,2,1,1
nr06mu,2,1,1
nr07mu,2,1,1
nr08mu,2,1,1
nr09mu,2,1,1
nr10mu,2,1,1
nr12mu,2,1,1
nr14mu,2,1,1
nr15mu,2,1,1
nr16mu,2,1,1
nr17mu,2,1,1
nr18mu,2,1,1
nsf,2,2,2
nutrients.csv,2,2,2
nutritional,2,1,1
nuus,2,1,1
obswell,2,1,1
obswell1,2,1,1
obswell2,2,1,1
oc,2,2,2
out.csv,2,1,1
ozone,2,1,1
p1,2,1,1
pa,2,1,1
particulate,2,1,1
pdd,2,1,1
peat,2,2,2
peninsula,2,2,2
percentc,2,1,1
percentn,2,1,1
permafrost.csv,2,2,1
pg03,2,1,1
pg26,2,1,1
physiochemistry,2,1,1
pigment,2,1,1
plfa,2,1,1
polarbiol2017,2,1,1
pom,2,1,1
port,2,1,1
precip,2,2,2
predator,2,1,1
processed,2,2,2
ps94,2,2,2
qxrd,2,1,1
qzc,2,2,1
r2,2,1,1
rcp45,2,1,1
rcp85,2,1,1
record,2,2,2
records.csv,2,2,2
records.txt,2,2,1
reflectance,2,2,2
relative,2,2,2
report.pdf,2,2,2
repository,2,1,1
results.txt,2,1,1
rhb1505,2,1,1
ring,2,2,2
rink,2,1,1
rs34,2,1,1
russell,2,1,1
ryder,2,1,1
sagwon,2,2,1
salinity,2,2,2
salts,2,1,1
sami57,2,1,1
sample,2,2,2
script,2,2,1
sedoc,2,1,1
segl,2,1,1
selawik,2,1,1
sensor,2,1,1
sequence,2,2,2
sf,2,1,1
shading,2,1,1
shrubs,2,1,1
sikuliaq,2,2,1
sims.csv,2,2,1
site13,2,1,1
site14,2,1,1
site15,2,1,1
site16,2,1,1
site17,2,1,1
site18,2,1,1
skq201712s,2,1,1
sl1,2,2,2
sl2,2,2,2
sl3,2,2,2
sl4,2,2,2
sla,2,2,1
slie,2,1,1
smtaerisummaryx1,2,2,1
smtmet.qc,2,2,1
smv,2,1,1
sn10527,2,1,1
sn10528,2,1,1
sn12926,2,1,1
sn12928,2,1,1
sn12929,2,1,1
sn12960,2,1,1
sn6158,2,1,1
sn6284,2,1,1
snowdepth,2,2,2
soil.csv,2,2,2
soilgasdata,2,2,1
soilrespirationdata,2,2,1
soilrespirationdatabase,2,2,1
soils,2,2,2
solubles.csv,2,1,1
