token,n,unique_ids,unique_authors
20130605009,1,1,1
20130605010,1,1,1
20130606.000000,1,1,1
20130606.000002,1,1,1
20130606000,1,1,1
20130606001,1,1,1
20130606002,1,1,1
20130606003,1,1,1
20130606004,1,1,1
20130606005,1,1,1
20130606006,1,1,1
20130606007,1,1,1
20130606008,1,1,1
20130606009,1,1,1
20130606010,1,1,1
20130606011,1,1,1
20130606012,1,1,1
20130606013,1,1,1
20130606014,1,1,1
20130606015,1,1,1
20130606016,1,1,1
20130606017,1,1,1
20130606018,1,1,1
20130606019,1,1,1
20130606020,1,1,1
20130606021,1,1,1
20130606022,1,1,1
20130607.000000,1,1,1
20130607.000001,1,1,1
20130607000,1,1,1
20130607001,1,1,1
20130607002,1,1,1
20130607003,1,1,1
20130607004,1,1,1
20130607005,1,1,1
20130607006,1,1,1
20130607007,1,1,1
20130607008,1,1,1
20130607009,1,1,1
20130607010,1,1,1
20130607011,1,1,1
20130607012,1,1,1
20130607013,1,1,1
20130607014,1,1,1
20130607015,1,1,1
20130607016,1,1,1
20130607017,1,1,1
20130607018,1,1,1
20130608.000000,1,1,1
20130608.000001,1,1,1
20130608000,1,1,1
20130608001,1,1,1
20130608002,1,1,1
20130608003,1,1,1
20130608004,1,1,1
20130608005,1,1,1
20130608006,1,1,1
20130608007,1,1,1
20130608008,1,1,1
20130608009,1,1,1
20130608010,1,1,1
20130608011,1,1,1
20130608012,1,1,1
20130610.000000,1,1,1
20130610.000001,1,1,1
20130611.000000,1,1,1
20130611.000001,1,1,1
20130612.000000,1,1,1
20130612.000001,1,1,1
20130613.000000,1,1,1
20130613.000005,1,1,1
20130615.000000,1,1,1
20130615.000001,1,1,1
20130616.000000,1,1,1
20130616.000001,1,1,1
20130617.000000,1,1,1
20130617.000001,1,1,1
20130618.000000,1,1,1
20130618.000001,1,1,1
20130621.000000,1,1,1
20130621.000001,1,1,1
20130622.000000,1,1,1
20130622.000001,1,1,1
20130623.000000,1,1,1
20130623.000001,1,1,1
20130628.000000,1,1,1
20130629.155926,1,1,1
20130629.201214,1,1,1
20130709.232846,1,1,1
20130709.232847,1,1,1
20130719.000000,1,1,1
20130719.000001,1,1,1
20130722,1,1,1
20130723.000647,1,1,1
20130723.000648,1,1,1
20130725.000000,1,1,1
20130726.000000,1,1,1
20130726.114517,1,1,1
20130801.000000,1,1,1
20130801.000001,1,1,1
20130802.000000,1,1,1
20130802.000001,1,1,1
20130805.021515,1,1,1
20130805.021516,1,1,1
20130810,1,1,1
20130815.000000,1,1,1
20130815.000001,1,1,1
20130819.000000,1,1,1
20130819.000001,1,1,1
20130826.045754,1,1,1
20130826.045755,1,1,1
20130827.151234,1,1,1
20130827.151235,1,1,1
20130909.000000,1,1,1
20130909.000001,1,1,1
20130919.124403,1,1,1
20130919.124404,1,1,1
20131012.000000,1,1,1
20131012.000001,1,1,1
20131013.000000,1,1,1
20131014.165543,1,1,1
20131014.165544,1,1,1
20131019.000000,1,1,1
20131019.000001,1,1,1
20131021.150654,1,1,1
20131021.150655,1,1,1
20131028.000000,1,1,1
20131028.000001,1,1,1
20131119.000000,1,1,1
20131119.000001,1,1,1
20131122.134107,1,1,1
20131122.134108,1,1,1
20131123.000000,1,1,1
20131123.000001,1,1,1
20131125.163648,1,1,1
20131125.163649,1,1,1
20131126.000000,1,1,1
20131126.000001,1,1,1
20131128.151141,1,1,1
20131128.151142,1,1,1
20131201.000000,1,1,1
20131201.000001,1,1,1
20131204.000000,1,1,1
20131204.000001,1,1,1
20131207.000000,1,1,1
20131207.000001,1,1,1
20131210.041340,1,1,1
20131210.041341,1,1,1
20131211.000000,1,1,1
20131211.000001,1,1,1
20131217.000000,1,1,1
20131217.000001,1,1,1
20131218.000000,1,1,1
20131218.000001,1,1,1
20131221.000000,1,1,1
20131221.000001,1,1,1
20131223.004730,1,1,1
20131223.004731,1,1,1
20131224.000000,1,1,1
20131224.000001,1,1,1
20131227.000000,1,1,1
20131227.000001,1,1,1
20131230.155019,1,1,1
20131230.155020,1,1,1
2013jmcover,1,1,1
2013jmsoils,1,1,1
2013to2016,1,1,1
20140101.000000,1,1,1
20140101.000001,1,1,1
20140104.000000,1,1,1
20140104.000001,1,1,1
20140105.000000,1,1,1
20140105.000001,1,1,1
20140106.000000,1,1,1
20140106.000001,1,1,1
20140108.000000,1,1,1
20140108.000001,1,1,1
20140110.000000,1,1,1
20140110.000001,1,1,1
20140112.000000,1,1,1
20140112.000001,1,1,1
20140114.000000,1,1,1
20140114.000001,1,1,1
20140116.000000,1,1,1
20140116.000001,1,1,1
20140118.000000,1,1,1
20140118.000001,1,1,1
20140121.000000,1,1,1
20140121.000001,1,1,1
20140122.000000,1,1,1
20140122.000001,1,1,1
20140123.000000,1,1,1
20140123.000001,1,1,1
20140124.000000,1,1,1
20140124.000001,1,1,1
20140126.150000,1,1,1
20140126.150001,1,1,1
20140128.000000,1,1,1
20140128.000001,1,1,1
20140129.000000,1,1,1
20140129.000001,1,1,1
20140130.000000,1,1,1
20140130.000001,1,1,1
20140131.180000,1,1,1
20140131.180001,1,1,1
20140202.000000,1,1,1
20140202.000001,1,1,1
20140211.000000,1,1,1
20140211.000001,1,1,1
20140212.000000,1,1,1
20140212.000001,1,1,1
20140213.000000,1,1,1
20140213.000001,1,1,1
20140214.000000,1,1,1
20140214.000001,1,1,1
20140219.000000,1,1,1
20140219.000001,1,1,1
20140221.000000,1,1,1
20140221.000001,1,1,1
20140222.000000,1,1,1
20140222.000001,1,1,1
20140226.000000,1,1,1
20140226.000001,1,1,1
20140227.000000,1,1,1
20140227.000001,1,1,1
20140302.000000,1,1,1
20140302.000001,1,1,1
20140303.000000,1,1,1
20140303.000001,1,1,1
20140313.000000,1,1,1
20140313.000001,1,1,1
20140328,1,1,1
20140329.221210,1,1,1
20140329.221211,1,1,1
20140330,1,1,1
20140412.000000,1,1,1
20140412.000001,1,1,1
20140413.000000,1,1,1
20140413.000001,1,1,1
20140414.000000,1,1,1
20140414.000001,1,1,1
20140415.000000,1,1,1
20140415.000001,1,1,1
20140417,1,1,1
20140419,1,1,1
20140427.000000,1,1,1
20140427.000001,1,1,1
20140504,1,1,1
20140506.000000,1,1,1
20140506.000001,1,1,1
20140507.000000,1,1,1
20140507.000001,1,1,1
20140509.000000,1,1,1
20140509.000001,1,1,1
20140510.000000,1,1,1
20140510.000001,1,1,1
20140516.000000,1,1,1
20140516.000001,1,1,1
20140522.150048,1,1,1
20140522.150049,1,1,1
20140615.030400,1,1,1
20140615.030401,1,1,1
20140618,1,1,1
20140702,1,1,1
20140702.163330,1,1,1
20140707,1,1,1
20140709,1,1,1
20140714,1,1,1
20140715,1,1,1
20140718,1,1,1
20140719,1,1,1
20140722,1,1,1
20140728,1,1,1
20140729,1,1,1
20140804,1,1,1
20140805,1,1,1
20140811,1,1,1
20140812,1,1,1
20140815,1,1,1
20141016,1,1,1
20141030,1,1,1
20141906,1,1,1
20142606,1,1,1
20150401,1,1,1
20150406,1,1,1
20150419,1,1,1
20150501,1,1,1
20150512,1,1,1
20150602,1,1,1
20150702,1,1,1
20150731,1,1,1
20150810,1,1,1
20150812,1,1,1
20150813,1,1,1
20150816,1,1,1
20150830,1,1,1
20150916,1,1,1
20160318,1,1,1
20160508,1,1,1
20160714,1,1,1
20160720,1,1,1
20160825,1,1,1
2016to2017,1,1,1
20170611,1,1,1
20170912,1,1,1
201765,1,1,1
2017to2018,1,1,1
20180924,1,1,1
20181002,1,1,1
20181007,1,1,1
20181012,1,1,1
2018aug6,1,1,1
2018jul17,1,1,1
2018jul31,1,1,1
2019.05.15,1,1,1
20190225,1,1,1
20190510,1,1,1
20190616,1,1,1
20190627,1,1,1
20190726,1,1,1
20190825,1,1,1
20190826,1,1,1
20190830,1,1,1
20191016,1,1,1
20191124,1,1,1
20191201,1,1,1
20200103,1,1,1
20200105,1,1,1
20200109,1,1,1
20200110,1,1,1
20200203,1,1,1
20200224,1,1,1
20200309,1,1,1
2021,1,1,1
2022,1,1,1
2023,1,1,1
2024,1,1,1
2025,1,1,1
2026,1,1,1
2027,1,1,1
2028,1,1,1
2029,1,1,1
2030,1,1,1
2031,1,1,1
2032,1,1,1
2033,1,1,1
2034,1,1,1
2035,1,1,1
203556,1,1,1
2036,1,1,1
2037,1,1,1
2038,1,1,1
2039,1,1,1
2040,1,1,1
2041,1,1,1
2042,1,1,1
2043,1,1,1
2045,1,1,1
2046,1,1,1
2047,1,1,1
2048,1,1,1
2049,1,1,1
2050,1,1,1
2051,1,1,1
205155,1,1,1
2052,1,1,1
2053,1,1,1
2054,1,1,1
2055,1,1,1
2056,1,1,1
2057,1,1,1
2058,1,1,1
2059,1,1,1
2060,1,1,1
2061,1,1,1
2062,1,1,1
2063,1,1,1
2064,1,1,1
2065,1,1,1
2066,1,1,1
2067,1,1,1
2068,1,1,1
2069,1,1,1
2070,1,1,1
2071,1,1,1
2072,1,1,1
2073,1,1,1
2074,1,1,1
2075,1,1,1
2076,1,1,1
2077,1,1,1
2078,1,1,1
2079,1,1,1
2080,1,1,1
2082,1,1,1
2083,1,1,1
2084,1,1,1
2085,1,1,1
2086,1,1,1
2087,1,1,1
2088,1,1,1
2089,1,1,1
2090,1,1,1
2091,1,1,1
2092,1,1,1
2093,1,1,1
2094,1,1,1
2095,1,1,1
2096,1,1,1
2097,1,1,1
2098,1,1,1
2099,1,1,1
20km.zip,1,1,1
2134,1,1,1
2137,1,1,1
2139,1,1,1
213m,1,1,1
213m.txt,1,1,1
2140,1,1,1
217m.txt,1,1,1
2199,1,1,1
22n4,1,1,1
231722,1,1,1
236m.txt,1,1,1
240m.txt,1,1,1
243m.prn,1,1,1
246,1,1,1
249,1,1,1
24h,1,1,1
25n1,1,1,1
266m,1,1,1
266m.txt,1,1,1
268m.txt,1,1,1
273,1,1,1
2896,1,1,1
2899,1,1,1
28n4,1,1,1
2900,1,1,1
2904,1,1,1
2905,1,1,1
2918,1,1,1
2919,1,1,1
2926,1,1,1
2964translinb2b3,1,1,1
30m.txt,1,1,1
31m.txt,1,1,1
33n1,1,1,1
3413,1,1,1
3442simpexpb3b4,1,1,1
36,1,1,1
37n4,1,1,1
38,1,1,1
3839simpexpb2b4,1,1,1
38m.txt,1,1,1
38s3,1,1,1
3b,1,1,1
3pc,1,1,1
3tc,1,1,1
400,1,1,1
4199simpexpb2b3,1,1,1
41gc,1,1,1
41m,1,1,1
41m.txt,1,1,1
41n1,1,1,1
4222simpexpb2b4,1,1,1
4291simpexpb2b4,1,1,1
4365simplinb2b3,1,1,1
43m.txt,1,1,1
44m.txt,1,1,1
4782transexpb3b4,1,1,1
498,1,1,1
49m.txt,1,1,1
50cm.ovr,1,1,1
51,1,1,1
5211simpexpb2b4,1,1,1
5242simpexpb2b3,1,1,1
5271,1,1,1
5326simpexpb2b4,1,1,1
5383,1,1,1
53m.txt,1,1,1
553,1,1,1
555,1,1,1
556,1,1,1
557,1,1,1
5570simpexpb2b3,1,1,1
558,1,1,1
559,1,1,1
560,1,1,1
561,1,1,1
562,1,1,1
563,1,1,1
573,1,1,1
574,1,1,1
575,1,1,1
5893transexpb2b3,1,1,1
604m.txt,1,1,1
6058simpexpb2b3,1,1,1
614m,1,1,1
614m.txt,1,1,1
6167transexpb2b3,1,1,1
6199simplinb2b4,1,1,1
6274simpexpb2b4,1,1,1
62816,1,1,1
628m.txt,1,1,1
63m.prn,1,1,1
64cm.tif,1,1,1
65m.txt,1,1,1
67m.txt,1,1,1
68m.txt,1,1,1
69m.prn,1,1,1
69roll1,1,1,1
69roll2,1,1,1
6h,1,1,1
783,1,1,1
784,1,1,1
785,1,1,1
786,1,1,1
787,1,1,1
788,1,1,1
789,1,1,1
790,1,1,1
791,1,1,1
792,1,1,1
793,1,1,1
794,1,1,1
795,1,1,1
796,1,1,1
797,1,1,1
798,1,1,1
799,1,1,1
800,1,1,1
801,1,1,1
802,1,1,1
80cm.tif,1,1,1
850m.csv,1,1,1
a.xtf,1,1,1
a02001avg.cnv,1,1,1
a02002avg.cnv,1,1,1
a1.20100601.000000,1,1,1
a1.20100603.000000,1,1,1
a1.20100713.000001,1,1,1
a1.20130101.000001,1,1,1
a1.20140101.000001,1,1,1
a1.20150101.000001,1,1,1
a1.20160112.000001,1,1,1
a1.20170101.000001,1,1,1
a1.20170118.000000,1,1,1
a1.20180114.000000,1,1,1
a1.20180130.000000,1,1,1
a1.20180515.000000,1,1,1
a12602avg.cnv,1,1,1
a14801avg.cnv,1,1,1
ab,1,1,1
ab2013,1,1,1
abovegroundbiomass2015,1,1,1
abovegroundbiomass2016,1,1,1
abun,1,1,1
abundancebiomass,1,1,1
abundances.txt,1,1,1
abvgrnd012218,1,1,1
acadis.csv,1,1,1
accap,1,1,1
accum,1,1,1
accum.csv,1,1,1
accumulation.csv,1,1,1
acommquality,1,1,1
act11b,1,1,1
activeleaves,1,1,1
actvieleaves,1,1,1
adcp150,1,1,1
addition,1,1,1
adult,1,1,1
aerosols.csv,1,1,1
afeis,1,1,1
agage,1,1,1
agc16,1,1,1
ages.csv,1,1,1
aggie.ring.widths.long.csv,1,1,1
airdata.csv,1,1,1
ais.csv,1,1,1
ak174,1,1,1
ak175,1,1,1
ak176,1,1,1
alaskamaxicethickness,1,1,1
alignments.csv,1,1,1
alison,1,1,1
alkane,1,1,1
allcoordinates.csv,1,1,1
alloe2016mammals,1,1,1
allometry,1,1,1
allsensors.csv,1,1,1
ambon2015,1,1,1
ambon2017,1,1,1
ammonium.txt,1,1,1
amundsen2009,1,1,1
amundson.csv,1,1,1
anaktuvukburn,1,1,1
anchorage,1,1,1
andtest2,1,1,1
anisotropy,1,1,1
ann1853,1,1,1
annual,1,1,1
annui,1,1,1
antarctic,1,1,1
antarctica.csv,1,1,1
aofb15,1,1,1
apr14,1,1,1
apr1853,1,1,1
apr28,1,1,1
aquatic.csv,1,1,1
aquaticdata,1,1,1
aquifers,1,1,1
arc.csv,1,1,1
archive.txt,1,1,1
archived,1,1,1
arcticchamber,1,1,1
arcticdbv2,1,1,1
arcticeis,1,1,1
arcticekmanpumping.nc,1,1,1
arcticgrayling,1,1,1
arcticmix,1,1,1
areas.zip,1,1,1
arenacove,1,1,1
artifacts,1,1,1
asgard,1,1,1
asgard2017sightingsonly,1,1,1
asgard2018,1,1,1
atmosphere,1,1,1
atmposhperic,1,1,1
atomicbr,1,1,1
aug1853,1,1,1
aug2012,1,1,1
aug2015,1,1,1
aug2017,1,1,1
aug2018,1,1,1
augsep2012,1,1,1
augsep2017,1,1,1
availability,1,1,1
availabilty,1,1,1
average,1,1,1
aws.dat,1,1,1
b.dat,1,1,1
b09,1,1,1
b1.20100525.233700,1,1,1
b1.20100601.000000,1,1,1
b1.20100628.025425,1,1,1
b1.20100704.000015,1,1,1
b1.20110101.000000,1,1,1
b1.20110101.111900,1,1,1
b1.20110503.000008,1,1,1
b1.20110903.000002,1,1,1
b1.20120101.000325,1,1,1
b1.20120101.132000,1,1,1
b1.20120409.000000,1,1,1
b1.20120701.000318,1,1,1
b1.20120824.000012,1,1,1
b1.20130101.000000,1,1,1
b1.20130101.000349,1,1,1
b1.20130101.111500,1,1,1
b1.20130701.000336,1,1,1
b1.20130816.000012,1,1,1
b1.20140101.000000,1,1,1
b1.20140101.000330,1,1,1
b1.20140101.111700,1,1,1
b1.20140627.000012,1,1,1
b1.20140701.000332,1,1,1
b1.20150101.000000,1,1,1
b1.20150101.000341,1,1,1
b1.20150101.111400,1,1,1
b1.20150610.000012,1,1,1
b1.20150701.000321,1,1,1
b1.20160101.000000,1,1,1
b1.20160101.000311,1,1,1
b1.20160101.111900,1,1,1
b1.20161207.000017,1,1,1
b1.20170101.000000,1,1,1
b1.20170101.112140,1,1,1
b1.20170115.000012,1,1,1
b1.20170116.111707,1,1,1
b1.20170117.000012,1,1,1
b1.20180708.111739,1,1,1
b12501avg.cnv,1,1,1
b14901avg.cnv,1,1,1
baid,1,1,1
balances.csv,1,1,1
baldwin,1,1,1
bar,1,1,1
barrow1,1,1,1
barrow2,1,1,1
basereceive.txt,1,1,1
bathymetry.csv,1,1,1
bays.tfw,1,1,1
bays.tif,1,1,1
bays.tif.aux.xml,1,1,1
bays.tif.ovr,1,1,1
bc1procarchive,1,1,1
bc1procarchive.nc,1,1,1
bc2procarchive,1,1,1
bc2procarchive.nc,1,1,1
beaufortmethane.csv,1,1,1
benthicinfauna,1,1,1
besoildata2009,1,1,1
bf017a.cnv,1,1,1
bf017b.cnv,1,1,1
bgchem2008data.csv,1,1,1
bgk,1,1,1
bhsprocarchive,1,1,1
bhsprocarchive.nc,1,1,1
bigbeer,1,1,1
bilello1980,1,1,1
bio,1,1,1
biogeochemistry.csv,1,1,1
biomas,1,1,1
biomes,1,1,1
blanks.csv,1,1,1
bluffs,1,1,1
boardwalkstrails,1,1,1
boat,1,1,1
bonan1,1,1,1
boreholeicewedge.csv,1,1,1
borhole,1,1,1
bottle.csv,1,1,1
bottle.txt,1,1,1
boulderpatchcurrents.csv,1,1,1
boulderpatchkelpgrowth1976to2016,1,1,1
boulderpatchtempcondsal,1,1,1
br2,1,1,1
branch,1,1,1
breeding,1,1,1
bright,1,1,1
bso1,1,1,1
bulk,1,1,1
bydboregion.csv,1,1,1
bz1,1,1,1
bz2,1,1,1
c08,1,1,1
c1.20100915.193700,1,1,1
c1.20101014.000001,1,1,1
c1.20110101.000100,1,1,1
c1.20120101.000100,1,1,1
c1.20120301.000001,1,1,1
c1.20130101.000100,1,1,1
c1.20130201.000001,1,1,1
c1.20140101.000100,1,1,1
c1.20140608.235829,1,1,1
c1.20150101.000100,1,1,1
c1.20150709.000302,1,1,1
c1.20160101.000100,1,1,1
c1.20161118.000037,1,1,1
c1.20170101.000048,1,1,1
c1.20170101.000100,1,1,1
c1.20170117.000100,1,1,1
c1.20170120.000045,1,1,1
c1.20180108.000100,1,1,1
c1.20180303.000104,1,1,1
c10,1,1,1
c11,1,1,1
c12,1,1,1
c12401avg.cnv,1,1,1
c13,1,1,1
c15,1,1,1
c15001avg.cnv,1,1,1
c16,1,1,1
c17,1,1,1
c18,1,1,1
c19,1,1,1
c2,1,1,1
c20,1,1,1
c2013,1,1,1
c21,1,1,1
c22,1,1,1
c23,1,1,1
c24,1,1,1
c25,1,1,1
c26,1,1,1
c27,1,1,1
c28,1,1,1
c29,1,1,1
c3,1,1,1
c30,1,1,1
c31,1,1,1
c32,1,1,1
c33,1,1,1
c34,1,1,1
c35,1,1,1
c36,1,1,1
c37,1,1,1
c38,1,1,1
c39,1,1,1
c4,1,1,1
c40,1,1,1
c41,1,1,1
c42,1,1,1
c43,1,1,1
c44,1,1,1
c45,1,1,1
c46,1,1,1
c5,1,1,1
c6,1,1,1
c7,1,1,1
c8,1,1,1
c9,1,1,1
cabin.csv,1,1,1
cafecn,1,1,1
cafeeb,1,1,1
cajanderi,1,1,1
calanusdata,1,1,1
calib,1,1,1
calibration,1,1,1
calvingobservations.hdf5,1,1,1
canimida,1,1,1
canoe,1,1,1
canopycover,1,1,1
captures.csv,1,1,1
carbonates.txt,1,1,1
cast23,1,1,1
cast24,1,1,1
cast25,1,1,1
cast26,1,1,1
cast27,1,1,1
cast28,1,1,1
cast29,1,1,1
cast30,1,1,1
cast31,1,1,1
cast64,1,1,1
cast65,1,1,1
cast66,1,1,1
cast67,1,1,1
cast68,1,1,1
cast69,1,1,1
cast70,1,1,1
cast71,1,1,1
cast72,1,1,1
cast73,1,1,1
cast74,1,1,1
casts,1,1,1
casts.zip,1,1,1
cc,1,1,1
cdom,1,1,1
cell,1,1,1
cellulose.csv,1,1,1
centerline,1,1,1
centerline.csv,1,1,1
centers.csv,1,1,1
ceperley,1,1,1
cfc11,1,1,1
cfcs.csv,1,1,1
ch4bot.csv,1,1,1
ch4mid.csv,1,1,1
chandalar,1,1,1
channel,1,1,1
characteristics,1,1,1
characters.csv,1,1,1
charcoal.csv,1,1,1
chem,1,1,1
chemistries.csv,1,1,1
chemistry.csv,1,1,1
cherskiy,1,1,1
chick,1,1,1
chinare2010,1,1,1
chinare2012,1,1,1
chirikov,1,1,1
chirikov.csv,1,1,1
chironomidae,1,1,1
chl.txt,1,1,1
choice,1,1,1
chukchisea,1,1,1
cims,1,1,1
cipehr,1,1,1
cipehr.txt,1,1,1
citations,1,1,1
cladoceran,1,1,1
class.csv,1,1,1
classes.csv,1,1,1
classifications,1,1,1
climate.csv,1,1,1
cn.csv,1,1,1
cn2015,1,1,1
cnbiomass.csv,1,1,1
cnter.csv,1,1,1
cnv.dat,1,1,1
co.csv,1,1,1
coalminemet2012,1,1,1
coalminemet2013,1,1,1
coalminemet2014,1,1,1
coalminemet2015,1,1,1
coalminemet2016,1,1,1
coalminesoilmoist2012,1,1,1
coalminesoilmoist2013,1,1,1
coalminesoilmoist2014,1,1,1
coalminesoilmoist2015,1,1,1
coalminesoilmoist2016,1,1,1
coalminesoiltemp2012,1,1,1
coalminesoiltemp2013,1,1,1
coalminesoiltemp2014,1,1,1
coalminesoiltemp2015,1,1,1
coalminesoiltemp2016,1,1,1
coast.zip,1,1,1
code,1,1,1
codes.csv,1,1,1
coefficients,1,1,1
collection,1,1,1
college,1,1,1
colombolla,1,1,1
colorregions.csv,1,1,1
common,1,1,1
commongarden,1,1,1
communityplanningtool,1,1,1
communty,1,1,1
comp,1,1,1
comparison.csv,1,1,1
compatible,1,1,1
composite,1,1,1
composite.csv,1,1,1
compounds.csv,1,1,1
concentrations.csv,1,1,1
conditions.csv,1,1,1
conductance.csv,1,1,1
conductivity,1,1,1
cones,1,1,1
contents.csv,1,1,1
continents.zip,1,1,1
contrasts.csv,1,1,1
control.nc,1,1,1
control1,1,1,1
control2,1,1,1
core10,1,1,1
core11,1,1,1
core12,1,1,1
core13,1,1,1
core14,1,1,1
core15,1,1,1
core16,1,1,1
core8,1,1,1
core8spiral,1,1,1
core9,1,1,1
coredataarcgis.csv,1,1,1
coremetadata.csv,1,1,1
coresampleinfo.csv,1,1,1
corrections,1,1,1
cove,1,1,1
creatures,1,1,1
crrel,1,1,1
cruise,1,1,1
cruiselocation.csv,1,1,1
crusteceans,1,1,1
cruz,1,1,1
cryomoist.csv,1,1,1
cs1,1,1,1
cs10,1,1,1
cs12,1,1,1
cs12r,1,1,1
cs16,1,1,1
cs4r.dcc,1,1,1
cs6r,1,1,1
ct71,1,1,1
ctd.csv,1,1,1
ctd153,1,1,1
ctd154,1,1,1
ctd155,1,1,1
ctd156,1,1,1
ctd157,1,1,1
ctd158,1,1,1
ctd159,1,1,1
ctd160,1,1,1
ctd161,1,1,1
ctd162,1,1,1
ctd163,1,1,1
ctd164,1,1,1
ctd165,1,1,1
ctd166,1,1,1
ctd167,1,1,1
ctd168,1,1,1
ctd169,1,1,1
ctd170,1,1,1
ctd171,1,1,1
ctd172,1,1,1
ctd173,1,1,1
ctd174,1,1,1
ctd175,1,1,1
ctd176,1,1,1
ctd177,1,1,1
ctd178,1,1,1
ctd179,1,1,1
ctd180,1,1,1
ctd181,1,1,1
ctd182,1,1,1
ctd183,1,1,1
ctd184,1,1,1
ctd185,1,1,1
ctd186,1,1,1
ctd187,1,1,1
ctd188,1,1,1
ctd189,1,1,1
ctd190,1,1,1
ctd191,1,1,1
ctd192,1,1,1
ctd193,1,1,1
ctd194,1,1,1
ctd195,1,1,1
ctd196,1,1,1
ctd197,1,1,1
ctd198,1,1,1
ctd199,1,1,1
ctd200,1,1,1
ctd201,1,1,1
ctd202,1,1,1
ctd203,1,1,1
ctd204,1,1,1
ctd205,1,1,1
ctd206,1,1,1
ctd207,1,1,1
ctd208,1,1,1
ctd209,1,1,1
ctd210,1,1,1
ctd211,1,1,1
ctd212,1,1,1
ctd213,1,1,1
ctd214,1,1,1
ctd215,1,1,1
ctd216,1,1,1
ctd217,1,1,1
ctd218,1,1,1
ctd219,1,1,1
ctd220,1,1,1
ctd221,1,1,1
ctd222,1,1,1
ctd223,1,1,1
ctd224,1,1,1
ctd225,1,1,1
ctd226,1,1,1
ctd227,1,1,1
ctd228,1,1,1
ctd229,1,1,1
ctd230,1,1,1
ctd231,1,1,1
ctd232,1,1,1
ctd233,1,1,1
ctd234,1,1,1
ctd235,1,1,1
ctd236,1,1,1
ctd237,1,1,1
ctd238,1,1,1
ctd239,1,1,1
ctd240,1,1,1
ctd241,1,1,1
ctd242,1,1,1
ctd243,1,1,1
ctd244,1,1,1
ctd245,1,1,1
ctd246,1,1,1
ctd247,1,1,1
ctd248,1,1,1
ctd249,1,1,1
ctd250,1,1,1
ctd251,1,1,1
ctd252,1,1,1
ctd253,1,1,1
ctdcalibration,1,1,1
cultivatedisolates.csv,1,1,1
curve,1,1,1
cutter,1,1,1
cw,1,1,1
d.dat,1,1,1
d07,1,1,1
d12301avg.cnv,1,1,1
d15101avg.cnv,1,1,1
d15n2,1,1,1
d2013,1,1,1
d4i,1,1,1
daphnia,1,1,1
daphniaexpansiontaylor,1,1,1
dark,1,1,1
data.all.csv,1,1,1
data.xlsx,1,1,1
data0214,1,1,1
data15,1,1,1
data60,1,1,1
dataset.txt,1,1,1
datasources,1,1,1
dbo.csv,1,1,1
dbo4procarchive,1,1,1
dbo4procarchive.nc,1,1,1
dboncis,1,1,1
dboregionscolor.csv,1,1,1
deadhorse,1,1,1
deadtrees,1,1,1
dec.csv,1,1,1
dec1853,1,1,1
decomposition,1,1,1
decompositionrate,1,1,1
deerdensity.zip,1,1,1
delc,1,1,1
deln,1,1,1
delores,1,1,1
delta,1,1,1
dendrit,1,1,1
densiometer,1,1,1
densities,1,1,1
densitygradient,1,1,1
deployment,1,1,1
depth.txt,1,1,1
depths,1,1,1
descriptions.csv,1,1,1
detection,1,1,1
df002,1,1,1
df004,1,1,1
df005,1,1,1
df006,1,1,1
df007,1,1,1
dh2,1,1,1
diatom,1,1,1
diel,1,1,1
dietrich.ring.widths.long.csv,1,1,1
dis.csv,1,1,1
discharge.csv,1,1,1
disequilibrium,1,1,1
